Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type
6590,71,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,5/12/2024,Standard
6591,66,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,5/9/2024,Standard
6592,56,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,1/5/2024,Overnight
6592,56,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,7/15/2024,Express
6592,56,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,8/10/2024,Express
6593,31,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,11/6/2023,Standard
6593,31,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,3/22/2024,Express
6596,57,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2/29/2024,Standard
6599,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,10/9/2023,Overnight
6599,49,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,12/22/2023,Overnight
6599,49,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,6/16/2024,Express
6600,80,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,3/10/2024,Express
6600,80,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,3/13/2024,Express
6602,63,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,10/1/2023,Standard
6602,63,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,7/11/2024,Standard
6602,63,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,9/15/2024,Overnight
6604,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,11/9/2023,Overnight
6605,58,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,7/16/2024,Standard
6607,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,1/4/2024,Overnight
6607,31,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,1/21/2024,Express
6608,60,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,7/28/2024,Overnight
6608,60,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,8/7/2024,Standard
6609,49,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,11/6/2023,Standard
6609,49,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,5/10/2024,Express
6609,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,8/29/2024,Overnight
6610,44,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,5/3/2024,Standard
6610,44,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,5/24/2024,Express
6612,62,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,12/7/2023,Standard
6612,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,3/25/2024,Express
6612,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,5/5/2024,Overnight
6614,53,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,11/19/2023,Overnight
6614,53,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,12/12/2023,Express
6615,70,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,4/2/2024,Express
6616,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,5/19/2024,Overnight
6617,68,Male,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,10/25/2023,Express
6618,36,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,9/24/2023,Express
6619,26,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,6/7/2024,Express
6620,66,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,10/18/2023,Overnight
6620,66,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,7/24/2024,Overnight
6622,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,10/13/2023,Express
6622,78,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,3/6/2024,Overnight
6624,31,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,3/27/2024,Overnight
6626,37,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,2/23/2024,Express
6627,67,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,7/2/2024,Overnight
6628,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,4/14/2024,Express
6628,77,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,6/3/2024,Standard
6629,53,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2/3/2024,Standard
6630,65,Female,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,7/22/2024,Overnight
6631,52,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,166,20.75,8,4/12/2024,Overnight
6632,59,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,4/26/2024,Standard
6633,77,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,3/7/2024,Overnight
6634,43,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,5/12/2024,Standard
6635,21,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,3/9/2024,Overnight
6637,75,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2/28/2024,Standard
6637,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,5/7/2024,Standard
6638,44,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,10/18/2023,Express
6638,44,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,5/20/2024,Standard
6638,44,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,6/20/2024,Express
6638,44,Male,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,9/2/2024,Express
6642,40,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2/1/2024,Overnight
6642,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,3/14/2024,Standard
6642,40,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,9/1/2024,Express
6643,71,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,7/2/2024,Standard
6644,74,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,7/25/2024,Standard
6645,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,8/25/2024,Overnight
6646,69,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,12/30/2023,Express
6647,79,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,9/2/2024,Express
6648,37,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,10/4/2023,Overnight
6648,37,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,6/18/2024,Overnight
6649,59,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,11/8/2023,Express
6649,59,Female,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,5/6/2024,Express
6650,39,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5068.98,844.83,6,3/14/2024,Standard
6650,39,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,6/18/2024,Overnight
6650,39,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,7/18/2024,Overnight
6652,73,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,207.5,20.75,10,9/25/2023,Standard
6652,73,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,3/31/2024,Standard
6652,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,5/14/2024,Overnight
6652,73,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,9/8/2024,Overnight
6653,50,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,7/13/2024,Standard
6654,76,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,8/24/2024,Overnight
6655,79,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,1/29/2024,Overnight
6656,29,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,11/9/2023,Standard
6658,42,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2/2/2024,Express
6658,42,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,8/10/2024,Express
6661,59,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,11/17/2023,Express
6662,25,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,1/5/2024,Overnight
6663,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,1/2/2024,Overnight
6664,72,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,4/28/2024,Express
6665,19,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,3/7/2024,Express
6666,33,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,12/2/2023,Standard
6668,40,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,9/25/2023,Overnight
6668,40,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2/2/2024,Express
6668,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,4/12/2024,Standard
6669,54,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,3/5/2024,Overnight
6670,42,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,3/23/2024,Express
6670,42,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,7/27/2024,Overnight
6671,66,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,9/25/2023,Standard
6672,70,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,3/27/2024,Overnight
6676,22,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,5/24/2024,Overnight
6676,22,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,7/6/2024,Standard
6676,22,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,8/3/2024,Overnight
6677,76,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,10/26/2023,Express
6677,76,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,4/29/2024,Express
6678,35,Female,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,9/22/2024,Overnight
6680,47,Female,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,4/10/2024,Standard
6683,68,Female,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,1/2/2024,Overnight
6683,68,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,5/28/2024,Standard
6685,23,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,12/27/2023,Standard
6685,23,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,6/30/2024,Express
6686,69,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,10/17/2023,Overnight
6686,69,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2/2/2024,Express
6688,27,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,10/30/2023,Express
6688,27,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,4/23/2024,Overnight
6688,27,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,7/10/2024,Express
6689,34,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,1/7/2024,Express
6689,34,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,3/29/2024,Express
6689,34,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,4/26/2024,Express
6691,18,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,12/17/2023,Overnight
6691,18,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,9/2/2024,Overnight
6692,31,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,10/6/2023,Overnight
6692,31,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,8/24/2024,Standard
6693,53,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,9/30/2023,Standard
6693,53,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,4/19/2024,Overnight
6693,53,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,8/22/2024,Overnight
6694,78,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,10/16/2023,Standard
6694,78,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,11/8/2023,Express
6694,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,12/18/2023,Express
6695,53,Male,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,7/5/2024,Overnight
6695,53,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,7/14/2024,Overnight
6698,52,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,9/9/2024,Overnight
6701,74,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,9/27/2023,Overnight
6703,76,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,11/15/2023,Express
6703,76,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,11/21/2023,Standard
6703,76,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1235.15,247.03,5,7/17/2024,Standard
6704,29,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,12/27/2023,Express
6709,61,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,3/4/2024,Overnight
6710,69,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,9/15/2024,Standard
6713,58,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,4639.6,463.96,10,7/29/2024,Standard
6715,62,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,11/1/2023,Standard
6715,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,4/4/2024,Overnight
6715,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,9/18/2024,Overnight
6716,36,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2/21/2024,Overnight
6716,36,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,9/13/2024,Standard
6717,62,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,1/15/2024,Express
6718,65,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,1/11/2024,Overnight
6718,65,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,5/29/2024,Express
6718,65,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,8/15/2024,Express
6719,70,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2/19/2024,Overnight
6719,70,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,6/28/2024,Standard
6719,70,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,9/18/2024,Standard
6720,42,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,6/14/2024,Standard
6721,78,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,3/25/2024,Express
6722,27,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,4/9/2024,Overnight
6723,25,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,6/17/2024,Overnight
6724,55,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,10/29/2023,Overnight
6726,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,9/12/2024,Express
6727,49,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,7/27/2024,Standard
6728,39,Female,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,10/31/2023,Express
6730,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,5/2/2024,Express
6731,32,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,10/18/2023,Standard
6731,32,Female,No,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,12/31/2023,Overnight
6732,28,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,10/24/2023,Standard
6735,20,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,11/9/2023,Standard
6735,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,3/6/2024,Overnight
6735,20,Male,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,9/9/2024,Standard
6736,77,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,12/8/2023,Standard
6737,60,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,1/5/2024,Standard
6738,53,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2/11/2024,Express
6741,43,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,12/22/2023,Overnight
6745,26,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,1/1/2024,Standard
6745,26,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,4/2/2024,Express
6747,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,8/23/2024,Standard
6749,73,Male,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,11/18/2023,Overnight
6749,73,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,3/17/2024,Express
6750,59,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,6/16/2024,Overnight
6751,65,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,12/6/2023,Express
6751,65,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,7/24/2024,Standard
6752,73,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,9/27/2023,Standard
6754,22,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,10/25/2023,Express
6754,22,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,3/31/2024,Overnight
6757,74,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,11/22/2023,Overnight
6757,74,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,5/30/2024,Overnight
6758,75,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,5/12/2024,Express
6760,22,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,9/4/2024,Overnight
6762,30,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,1/17/2024,Standard
6763,72,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,5/11/2024,Express
6766,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,3/24/2024,Overnight
6767,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,10/6/2023,Express
6768,43,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,1/28/2024,Express
6771,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,1/16/2024,Overnight
6771,68,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,6/26/2024,Overnight
6771,68,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,9/7/2024,Overnight
6773,41,Female,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,1/8/2024,Standard
6773,41,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,4/22/2024,Express
6773,41,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,6/7/2024,Standard
6776,42,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2/8/2024,Express
6777,72,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,4/15/2024,Overnight
6779,44,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,9/28/2023,Express
6779,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,6/11/2024,Express
6780,32,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,5/17/2024,Overnight
6782,29,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,4/16/2024,Standard
6782,29,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,7/5/2024,Standard
6785,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,7/23/2024,Overnight
6787,25,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,3/7/2024,Express
6789,46,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,9/3/2024,Overnight
6790,68,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,6/3/2024,Overnight
6790,68,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,8/12/2024,Standard
6791,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,1/20/2024,Express
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,3/10/2024,Standard
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,6/24/2024,Overnight
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,7/30/2024,Overnight
6794,22,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,4/25/2024,Express
6798,26,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,10/1/2023,Standard
6798,26,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,7/15/2024,Express
6799,32,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,12/21/2023,Overnight
6799,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,5/3/2024,Overnight
6799,32,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,9/5/2024,Standard
6799,32,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,9/8/2024,Express
6800,78,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,1/30/2024,Overnight
6801,72,Male,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,9/3/2024,Standard
6802,42,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,6/29/2024,Standard
6805,32,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2/4/2024,Standard
6806,56,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,10/7/2023,Overnight
6806,56,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,3/6/2024,Standard
6807,60,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,7/2/2024,Standard
6808,34,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,5538.33,791.19,7,12/26/2023,Express
6808,34,Male,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,1/28/2024,Overnight
6808,34,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2/24/2024,Standard
6809,47,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,12/13/2023,Standard
6809,47,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,5/11/2024,Overnight
6809,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,9/15/2024,Standard
6811,74,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,10/14/2023,Standard
6811,74,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,3/10/2024,Express
6812,59,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,10/6/2023,Overnight
6815,30,Female,No,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2/6/2024,Express
6815,30,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,7/11/2024,Standard
6816,41,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,11/29/2023,Overnight
6817,31,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,5/16/2024,Express
6823,31,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,3/23/2024,Express
6824,75,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,11/23/2023,Standard
6824,75,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,1/29/2024,Express
6825,38,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,1/14/2024,Overnight
6825,38,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,3/12/2024,Express
6825,38,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,7/17/2024,Standard
6826,31,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2/21/2024,Overnight
6826,31,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,4/8/2024,Overnight
6830,80,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,11/28/2023,Overnight
6831,69,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,207.5,20.75,10,10/21/2023,Standard
6831,69,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,9/17/2024,Express
